213	56494	1
213	7794	1
221	713	1
221	190531	1
221	366584	1
221	46	1
222	9693	1
224	117	1
224	553	1
224	19046	1
224	56515	1
224	56683	1
224	56752	1
224	125775	1
225	616	1
225	3590	1
225	5115	1
225	9153	1
225	33766	1
225	37867	1
225	50695	1
226	117	1
226	553	1
226	19046	1
226	32997	1
226	56326	1
226	56375	1
226	56515	1
226	56683	1
226	56752	1
226	125775	1
226	422686	1
226	56494	1
226	7794	1
227	56763	1
229	29025	1
230	3575	1
230	5655	1
231	553	1
239	4289	1
242	242	1
242	14132	1
242	28799	1
242	37950	1
242	366584	1
242	69370	1
242	369005	1
242	65502	1
242	422664	1
242	46	1
242	1901	1
242	56373	1
242	7794	1
245	4289	1
246	5956	1
247	32947	1
247	373656	1
247	373519	1
247	366800	1
247	6330	1
247	6194	1
254	164	1
254	210	1
254	36544	1
254	56495	1
258	4586	1
259	553	1
262	373782	1
262	374552	1
262	6454	1
262	7203	1
264	466	1
264	1394	1
264	1586	1
264	2968	1
264	2969	1
264	3077	1
264	3361	1
264	3750	1
264	3781	1
264	5115	1
264	5965	1
264	6120	1
264	6637	1
264	16354	1
264	19472	1
264	21748	1
264	23588	1
264	37867	1
264	43842	1
264	368391	1
264	367180	1
264	370447	1
264	366787	1
264	1393	1
264	3360	1
269	56515	1
272	117	1
272	166	1
272	625	1
272	5551	1
272	6490	1
272	14132	1
272	16737	1
272	32997	1
272	37433	1
272	37434	1
272	39458	1
272	65753	1
272	100523	1
272	152872	1
272	368857	1
272	3582	1
272	367555	1
272	1779	1
283	577	1
283	616	1
283	1965	1
283	2325	1
283	3155	1
283	3939	1
283	8575	1
283	38125	1
283	45588	1
283	57081	1
283	69483	1
286	16675	1
286	373519	1
286	6194	1
290	1300	1
290	7971	1
290	367345	1
290	371032	1
290	599	1
290	3692	1
291	22524	1
291	30616	1
291	366787	1
291	3699	1
291	7794	1
310	180	1
310	577	1
310	597	1
310	1507	1
310	3634	1
310	4573	1
310	5052	1
310	5113	1
310	5444	1
310	6007	1
310	6008	1
310	6104	1
310	6268	1
310	6490	1
310	6566	1
310	14132	1
310	15035	1
310	56375	1
310	56688	1
310	69483	1
310	368375	1
310	369090	1
310	369081	1
310	366801	1
310	368857	1
310	3582	1
310	373782	1
310	367345	1
310	38810	1
310	1379	1
310	215	1
310	1779	1
310	6454	1
310	599	1
314	385614	1
314	366855	1
316	247	1
316	5083	1
316	366727	1
316	368997	1
316	369527	1
316	367258	1
316	1895	1
316	2324	1
316	530	1
317	370440	1
317	69370	1
317	366690	1
317	3071	1
317	7794	1
328	80	1
328	117	1
328	224	1
328	487	1
328	726	1
328	2287	1
328	3615	1
328	3767	1
328	4286	1
328	13267	1
328	16705	1
328	32997	1
328	33766	1
328	58743	1
328	61545	1
328	69370	1
328	366690	1
328	366627	1
328	367258	1
328	369005	1
328	367527	1
328	368857	1
328	3582	1
328	79	1
328	530	1
328	1901	1
328	1779	1
330	3559	1
330	367345	1
330	3558	1
330	599	1
335	80	1
335	208	1
335	450	1
335	471	1
335	3561	1
335	3562	1
335	3635	1
335	3676	1
335	3678	1
335	3750	1
335	3757	1
335	3758	1
335	3774	1
335	4106	1
335	5657	1
335	16675	1
335	26861	1
335	366584	1
335	366690	1
335	368511	1
335	366627	1
335	366787	1
335	367258	1
335	366585	1
335	369239	1
335	366771	1
335	46	1
335	1494	1
335	79	1
335	530	1
335	47	1
335	2091	1
335	195	1
336	471	1
336	3001	1
336	3570	1
343	30878	1
343	56774	1
343	56778	1
343	64745	1
343	366584	1
343	422755	1
343	369527	1
343	373043	1
343	371032	1
343	366800	1
343	46	1
343	56773	1
343	2324	1
343	3692	1
343	7794	1
357	4289	1
378	16577	1
378	16675	1
378	62314	1
392	1507	1
392	369081	1
408	3615	1
408	3700	1
408	6008	1
408	15035	1
408	56326	1
408	56375	1
408	56490	1
408	56494	1
408	56495	1
408	62731	1
408	368511	1
408	422686	1
408	366801	1
408	3699	1
408	1494	1
408	215	1
408	7794	1
420	6455	1
420	15119	1
420	16350	1
420	43628	1
420	43627	1
420	424002	1
420	371638	1
424	31448	1
424	37455	1
424	43625	1
424	50329	1
438	16716	1
445	11696	1
445	20862	1
445	56719	1
446	4289	1
457	36541	1
457	39142	1
457	56382	1
460	36541	1
463	16577	1
463	62314	1
479	56326	1
479	56374	1
479	56375	1
479	422746	1
479	368511	1
479	422664	1
479	366800	1
479	56763	1
479	1494	1
479	56373	1
479	7794	1
491	56491	1
504	1310	1
504	2537	1
504	3678	1
504	5460	1
504	5551	1
504	5558	1
504	6520	1
504	23158	1
504	368998	1
504	378730	1
504	369527	1
504	385614	1
504	493753	1
504	367527	1
504	368857	1
504	11269	1
504	2324	1
504	135396	1
504	1779	1
505	1507	1
505	6194	1
505	22520	1
505	390031	1
507	4289	1
515	4573	1
515	8575	1
515	37090	1
515	56816	1
515	370406	1
515	368511	1
515	367318	1
515	373319	1
515	369005	1
515	366800	1
515	371650	1
515	373782	1
515	374552	1
515	378730	1
515	3041	1
515	1494	1
515	577	1
515	6002	1
515	1901	1
515	4347	1
515	6454	1
515	7203	1
515	11269	1
516	8575	1
517	8575	1
519	56490	1
554	2454	1
554	3700	1
554	6268	1
554	56490	1
554	56825	1
575	3767	1
575	33766	1
577	369081	1
577	366867	1
577	395255	1
577	366740	1
577	368638	1
577	371032	1
577	1591	1
577	3692	1
583	734	1
583	6455	1
583	56490	1
583	56697	1
586	5113	1
586	6455	1
586	11220	1
586	36762	1
586	368511	1
586	373319	1
586	369005	1
586	56429	1
586	373782	1
586	366584	1
586	367258	1
586	380818	1
586	3913	1
586	1494	1
586	6002	1
586	1901	1
586	6454	1
586	46	1
586	530	1
586	13362	1
590	3615	1
590	3767	1
590	4186	1
590	4496	1
590	371509	1
590	4207	1
592	3685	1
592	19773	1
594	16675	1
594	368511	1
594	1494	1
598	37973	1
598	43726	1
600	1623	1
600	366584	1
600	366771	1
600	46	1
600	195	1
600	7794	1
603	1331	1
603	6164	1
610	33487	1
620	5083	1
620	37463	1
620	56326	1
620	56374	1
620	56722	1
620	56763	1
620	36762	1
620	422746	1
620	367490	1
620	369527	1
620	422664	1
620	2324	1
620	56373	1
620	7794	1
639	487	1
639	580	1
639	734	1
639	1258	1
639	1496	1
639	3250	1
639	4242	1
639	4735	1
639	5551	1
639	8104	1
639	8599	1
639	14038	1
639	16331	1
639	37417	1
639	43625	1
639	56379	1
639	56494	1
639	56611	1
645	247	1
645	296	1
645	577	1
645	616	1
645	625	1
645	628	1
645	1965	1
645	2325	1
645	3155	1
645	3939	1
645	4235	1
645	4337	1
645	5063	1
645	5083	1
645	6268	1
645	6520	1
645	7203	1
645	7204	1
645	7270	1
645	37090	1
645	43578	1
645	46636	1
645	56326	1
645	56490	1
645	56494	1
645	56495	1
645	56515	1
645	56549	1
645	57081	1
645	69483	1
645	369081	1
645	369527	1
645	367317	1
645	366801	1
645	422771	1
645	422686	1
645	384083	1
645	638866	1
645	367527	1
645	371032	1
645	368857	1
645	374552	1
645	367555	1
645	57212	1
645	2324	1
645	576	1
645	215	1
645	56825	1
645	19795	1
645	16667	1
645	3692	1
645	1779	1
645	7794	1
652	6040	1
652	70483	1
652	147423	1
657	80	1
657	719	1
657	3103	1
657	3490	1
657	3590	1
657	6040	1
657	16705	1
657	30136	1
657	57900	1
657	70483	1
657	125775	1
657	147423	1
658	6310	1
658	37834	1
658	366584	1
658	46	1
713	13809	1
713	371032	1
713	3692	1
774	13992	1
774	56725	1
774	368511	1
774	422755	1
774	366800	1
774	3582	1
774	1494	1
774	56773	1
777	56725	1
777	366787	1
777	516862	1
777	386936	1
777	161134	1
777	19457	1
777	7794	1
782	167	1
782	597	1
782	616	1
782	2325	1
782	3939	1
782	4235	1
782	4573	1
782	5078	1
782	5088	1
782	5817	1
782	6254	1
782	15033	1
782	43578	1
782	43625	1
782	369527	1
782	367318	1
782	367527	1
782	366800	1
782	2324	1
782	577	1
784	2096	1
784	5972	1
784	37455	1
784	277826	1
785	33589	1
801	128	1
807	117	1
807	5551	1
807	6490	1
807	32997	1
807	369081	1
807	369527	1
807	371032	1
807	3582	1
807	373782	1
807	378730	1
807	119631	1
807	2324	1
807	3692	1
807	6454	1
807	11269	1
813	16331	1
821	4289	1
821	56368	1
829	2325	1
829	56549	1
829	57081	1
829	371032	1
829	373782	1
829	374552	1
829	3692	1
829	6454	1
829	7203	1
848	580	1
854	3685	1
855	5083	1
855	69370	1
855	368511	1
855	367170	1
855	366800	1
855	3582	1
855	197333	1
855	1494	1
868	1394	1
873	6454	1
873	422686	1
873	367258	1
873	367527	1
873	56494	1
873	530	1
873	7794	1
874	11696	1
874	20862	1
875	117	1
875	32997	1
876	46636	1
876	56689	1
877	22601	1
877	22673	1
877	50695	1
877	422771	1
877	376952	1
877	422763	1
877	389358	1
877	56825	1
877	9520	1
877	56781	1
877	7794	1
877	21857	1
878	37999	1
878	53165	1
881	3155	1
881	3590	1
882	138	1
882	20862	1
885	726	1
885	22205	1
885	33487	1
887	6194	1
887	56748	1
888	9318	1
888	16675	1
888	32997	1
888	56778	1
888	57283	1
888	58859	1
888	368511	1
888	369081	1
888	1494	1
888	58655	1
891	179	1
891	208	1
891	577	1
891	597	1
891	616	1
891	627	1
891	705	1
891	715	1
891	716	1
891	733	1
891	1507	1
891	1574	1
891	1780	1
891	3597	1
891	3693	1
891	3939	1
891	4235	1
891	4337	1
891	4573	1
891	5044	1
891	5083	1
891	6566	1
891	7203	1
891	7204	1
891	7754	1
891	7891	1
891	38043	1
891	38125	1
891	38289	1
891	56368	1
891	57396	1
891	69483	1
891	69370	1
891	366690	1
891	368511	1
891	367527	1
891	371032	1
891	3582	1
891	374552	1
891	1494	1
891	3692	1
892	228	1
892	353	1
892	625	1
892	628	1
892	1697	1
892	3583	1
892	16675	1
892	19046	1
897	3561	1
897	3570	1
897	3635	1
897	3659	1
897	3757	1
897	36734	1
897	422692	1
897	422758	1
897	56578	1
897	56776	1
897	7794	1
908	152230	1
908	422686	1
908	367527	1
908	56494	1
908	7794	1
929	9693	1
929	15042	1
929	37308	1
929	56678	1
944	616	1
944	3675	1
945	3583	1
945	6520	1
945	7552	1
945	15119	1
945	16350	1
945	16675	1
945	56326	1
945	58752	1
953	14018	1
954	6782	1
954	14018	1
954	378730	1
954	381456	1
954	11269	1
965	117	1
965	118	1
965	194	1
965	432	1
965	604	1
965	694	1
965	7971	1
992	117	1
1016	56722	1
1021	169	1
1021	147625	1
1031	577	1
1031	6016	1
1031	69483	1
1039	366801	1
1039	367527	1
1039	215	1
1040	56490	1
1041	1310	1
1041	741	1
1076	242	1
1076	1902	1
1076	3101	1
1076	3103	1
1076	3587	1
1076	5323	1
1076	5986	1
1076	6003	1
1076	16331	1
1076	56839	1
1076	373319	1
1076	369005	1
1076	6002	1
1076	1901	1
1077	8104	1
1077	16348	1
1077	190531	1
1080	1902	1
1080	32997	1
1080	33589	1
1092	164	1
1092	166	1
1092	4982	1
1092	21052	1
1099	190531	1
1105	19780	1
1105	33589	1
1107	117	1
1107	3583	1
1107	3767	1
1107	12620	1
1107	13267	1
1107	16705	1
1107	32997	1
1107	33766	1
1107	58743	1
1107	61545	1
1107	423203	1
1107	367527	1
1107	57843	1
1110	672	1
1110	698	1
1110	3649	1
1110	4992	1
1110	6782	1
1110	7115	1
1110	7201	1
1110	8468	1
1110	8547	1
1110	8548	1
1110	14018	1
1110	43578	1
1110	43625	1
1110	62120	1
1110	371032	1
1110	381456	1
1110	3692	1
1123	1902	1
1123	32997	1
1123	33589	1
1123	366584	1
1123	369005	1
1123	46	1
1123	1901	1
1170	196	1
1170	705	1
1170	1394	1
1170	2537	1
1170	2968	1
1170	2969	1
1170	3988	1
1170	5551	1
1170	6520	1
1170	13982	1
1170	16744	1
1170	41260	1
1170	56490	1
1170	56495	1
1170	56781	1
1170	366795	1
1170	368391	1
1170	422686	1
1170	638866	1
1170	366800	1
1170	3582	1
1170	366771	1
1176	37973	1
1176	56611	1
1176	367318	1
1176	380818	1
1176	577	1
1176	13362	1
1180	21858	1
1180	56557	1
1180	56669	1
1180	56782	1
1180	422763	1
1180	422694	1
1180	421959	1
1180	389358	1
1180	56781	1
1180	56668	1
1180	55665	1
1180	21857	1
1197	3071	1
1197	4337	1
1197	6194	1
1198	13992	1
1198	16675	1
1198	22247	1
1198	29260	1
1198	38182	1
1198	44938	1
1198	56495	1
1198	366584	1
1198	368511	1
1198	385614	1
1198	36642	1
1198	373782	1
1198	46	1
1198	1494	1
1198	6454	1
1201	3071	1
1201	4337	1
1215	128	1
1215	179	1
1215	182	1
1215	208	1
1215	228	1
1215	296	1
1215	426	1
1215	577	1
1215	616	1
1215	625	1
1215	628	1
1215	639	1
1215	705	1
1215	726	1
1215	733	1
1215	1331	1
1215	1574	1
1215	1697	1
1215	1752	1
1215	2537	1
1215	3615	1
1215	4106	1
1215	4405	1
1215	4586	1
1215	5044	1
1215	5078	1
1215	5084	1
1215	5092	1
1215	5460	1
1215	6104	1
1215	6268	1
1215	7203	1
1215	7204	1
1215	11220	1
1215	15035	1
1215	38043	1
1215	45588	1
1215	56375	1
1215	56490	1
1215	69483	1
1215	366690	1
1215	371638	1
1215	367527	1
1215	416863	1
1216	208	1
1216	247	1
1216	450	1
1216	581	1
1216	597	1
1216	616	1
1216	625	1
1216	659	1
1216	1331	1
1216	2537	1
1216	3155	1
1216	3613	1
1216	3676	1
1216	3678	1
1216	5083	1
1216	5113	1
1216	5262	1
1216	5460	1
1216	7216	1
1216	7754	1
1216	8275	1
1216	9099	1
1216	19237	1
1216	19786	1
1216	36761	1
1216	36762	1
1216	56490	1
1216	57219	1
1216	57396	1
1216	58242	1
1216	58709	1
1216	369527	1
1216	422773	1
1216	366787	1
1216	638866	1
1216	2324	1
1216	56827	1
1217	242	1
1217	5551	1
1217	56841	1
1220	655	1
1220	7335	1
1220	36513	1
1220	37244	1
1226	38182	1
1238	43625	1
1239	5710	1
1239	21254	1
1239	369081	1
1239	369527	1
1239	367527	1
1239	2324	1
1243	196	1
1243	30878	1
1243	366584	1
1243	368511	1
1243	422656	1
1243	366800	1
1243	422755	1
1243	7794	1
1243	46	1
1243	1494	1
1243	56773	1
1244	3590	1
1246	10042	1
1247	6174	1
1247	58660	1
1248	216	1
1248	37206	1
1248	56494	1
1248	366584	1
1248	422692	1
1248	368857	1
1248	422664	1
1248	46	1
1248	56578	1
1248	1779	1
1248	56373	1
1248	7794	1
1250	577	1
1250	1623	1
1250	2096	1
1250	3939	1
1250	4573	1
1250	6566	1
1250	7203	1
1250	43578	1
1250	56749	1
1250	69483	1
1250	371638	1
1251	6194	1
1251	368997	1
1251	376952	1
1251	1895	1
1251	9520	1
1253	169	1
1253	366740	1
1253	367258	1
1253	369005	1
1253	530	1
1253	1901	1
1255	80	1
1255	19458	1
1255	56821	1
1258	242	1
1258	553	1
1258	16716	1
1258	56326	1
1258	56375	1
1258	56494	1
1258	56515	1
1258	56688	1
1258	367258	1
1258	530	1
1258	7794	1
1264	3590	1
1271	56748	1
1275	196	1
1275	21813	1
1275	22884	1
1275	23158	1
1275	7794	1
1286	190531	1
1296	27866	1
1301	3107	1
1301	11354	1
1309	56375	1
1309	368511	1
1309	1494	1
1313	164	1
1313	733	1
1313	1965	1
1313	2465	1
1313	4337	1
1313	5409	1
1313	6194	1
1313	16737	1
1313	37431	1
1313	37434	1
1313	45588	1
1313	56515	1
1313	152872	1
1313	543903	1
1313	371638	1
1313	369090	1
1313	369081	1
1313	367317	1
1313	367555	1
1313	367527	1
1313	368857	1
1313	190601	1
1313	576	1
1313	1779	1
1313	7794	1
1315	1965	1
1315	45588	1
1315	56515	1
1317	1965	1
1319	1965	1
1320	1965	1
1338	128	1
1338	479	1
1338	705	1
1338	726	1
1338	3608	1
1338	3615	1
1338	3732	1
1338	3766	1
1338	4106	1
1338	5115	1
1338	6520	1
1338	37867	1
1338	367345	1
1338	366727	1
1338	366690	1
1338	368038	1
1338	366855	1
1338	90476	1
1338	599	1
1360	128	1
1360	580	1
1360	3750	1
1360	8104	1
1360	371032	1
1360	3692	1
1361	128	1
1361	580	1
1361	3750	1
1361	8104	1
1362	728	1
1362	5826	1
1362	367258	1
1362	530	1
1366	3583	1
1366	56368	1
1366	190531	1
1368	1623	1
1368	4573	1
1368	5078	1
1368	8298	1
1368	11220	1
1368	11573	1
1368	37090	1
1379	8104	1
1379	16348	1
1379	190531	1
1381	43625	1
1383	2537	1
1383	3071	1
1383	4337	1
1383	6194	1
1383	6454	1
1383	6566	1
1383	63651	1
1383	366584	1
1383	369090	1
1383	369081	1
1383	46	1
1383	7794	1
1387	8104	1
1387	21858	1
1387	43634	1
1387	56557	1
1387	56782	1
1393	1965	1
1393	3071	1
1393	4337	1
1399	233	1
1399	247	1
1399	1507	1
1399	1697	1
1399	2101	1
1399	2454	1
1399	3700	1
1399	4235	1
1399	4573	1
1399	5052	1
1399	5063	1
1399	6016	1
1399	6268	1
1399	7201	1
1399	15034	1
1399	15035	1
1399	56375	1
1399	56688	1
1399	69483	1
1399	371032	1
1399	374552	1
1399	3699	1
1399	3692	1
1399	7203	1
1400	117	1
1412	616	1
1412	56326	1
1412	56366	1
1412	56433	1
1414	6902	1
1414	9807	1
1414	21802	1
1414	37393	1
1414	37477	1
1414	42578	1
1414	56515	1
1414	56557	1
1414	56688	1
1414	366584	1
1414	368511	1
1414	422686	1
1414	421959	1
1414	366800	1
1414	366771	1
1414	367258	1
1414	3466	1
1414	46	1
1414	1494	1
1414	56494	1
1414	55665	1
1414	195	1
1414	147407	1
1414	7794	1
1414	530	1
1415	56326	1
1415	366584	1
1415	422686	1
1415	373043	1
1415	371032	1
1415	46	1
1415	56494	1
1415	3692	1
1415	7794	1
1453	33589	1
1561	32997	1
1561	33766	1
1561	50730	1
1561	56365	1
1561	56490	1
1561	638866	1
1561	369081	1
1561	366801	1
1561	380818	1
1561	422758	1
1561	7794	1
1561	215	1
1561	13362	1
1561	56776	1
1569	3572	1
1569	3750	1
1569	3774	1
1585	45904	1
1585	66724	1
1585	69483	1
1586	7891	1
1586	58973	1
1586	66724	1
1586	69483	1
1588	169	1
1588	208	1
1589	196	1
1589	242	1
1589	56680	1
1589	56732	1
1589	56768	1
1589	56841	1
1589	7794	1
1610	80	1
1610	471	1
1616	33589	1
1616	56636	1
1616	366584	1
1616	368511	1
1616	367258	1
1616	46	1
1616	1494	1
1616	530	1
1616	7794	1
1625	1965	1
1625	4337	1
1627	3101	1
1627	5986	1
1627	6003	1
1627	56515	1
1627	56839	1
1627	369081	1
1627	367258	1
1627	369005	1
1627	366800	1
1627	530	1
1627	1901	1
1628	233	1
1628	291	1
1628	577	1
1628	597	1
1628	1396	1
1628	3583	1
1628	3634	1
1628	3693	1
1628	3700	1
1628	4992	1
1628	5970	1
1628	6008	1
1628	6553	1
1628	7204	1
1628	16675	1
1628	56613	1
1628	397110	1
1628	382443	1
1628	69370	1
1628	371032	1
1628	369527	1
1628	366801	1
1628	368857	1
1628	367317	1
1628	367555	1
1628	29271	1
1628	15033	1
1628	3699	1
1628	3692	1
1628	2324	1
1628	215	1
1628	1779	1
1628	576	1
1631	5956	1
1631	10103	1
1632	1394	1
1632	9112	1
1632	16355	1
1632	16577	1
1632	69483	1
1632	371509	1
1632	4207	1
1682	616	1
1682	693	1
1682	3155	1
1682	38125	1
1685	20862	1
1685	20861	1
1688	16577	1
1689	21858	1
1689	56782	1
1689	56826	1
1696	6194	1
1701	2273	1
1708	4289	1
1712	4289	1
1717	126	1
1717	616	1
1717	664	1
1717	3476	1
1717	3583	1
1717	3735	1
1717	6455	1
1717	36761	1
1717	56379	1
1719	33589	1
1719	56636	1
1719	422686	1
1719	368857	1
1719	56494	1
1719	1779	1
1719	7794	1
1724	14827	1
1724	15100	1
1724	15537	1
1725	616	1
1725	3155	1
1725	38125	1
1725	366584	1
1725	422686	1
1725	46	1
1725	56494	1
1725	7794	1
1732	33589	1
1739	1634	1
1739	6254	1
1739	56731	1
1739	366584	1
1739	367345	1
1739	369527	1
1739	367555	1
1739	380818	1
1739	46	1
1739	599	1
1739	2324	1
1739	13362	1
1744	6902	1
1745	10042	1
1754	128	1
1754	208	1
1754	5115	1
1754	37867	1
1754	367067	1
1754	369527	1
1754	2324	1
1755	128	1
1759	56841	1
1759	422686	1
1759	366801	1
1759	440549	1
1759	371032	1
1759	56494	1
1759	215	1
1759	79959	1
1759	3692	1
1759	7794	1
1762	22520	1
1763	33589	1
1763	56636	1
1763	367258	1
1763	422686	1
1763	378730	1
1763	530	1
1763	56494	1
1763	11269	1
1770	128	1
1770	210	1
1770	3476	1
1770	3583	1
1775	138	1
1781	257	1
1781	726	1
1781	2434	1
1781	2803	1
1781	3480	1
1781	22205	1
1781	33487	1
1781	368997	1
1781	1895	1
1784	548	1
1784	728	1
1784	5957	1
1784	8103	1
1784	16345	1
1784	22175	1
1784	22198	1
1784	38182	1
1784	43650	1
1784	56342	1
1784	56494	1
1784	56495	1
1784	56688	1
1784	57396	1
1784	58756	1
1784	366584	1
1784	378730	1
1784	422656	1
1784	422686	1
1784	367318	1
1784	399747	1
1784	8809	1
1784	434866	1
1784	137604	1
1784	8102	1
1784	470654	1
1784	368857	1
1784	46	1
1784	11269	1
1784	577	1
1784	31937	1
1784	74101	1
1784	111074	1
1784	1779	1
1784	7794	1
1785	5957	1
1785	8103	1
1785	56342	1
1785	56495	1
1786	210	1
1786	330	1
1786	369	1
1786	376	1
1786	5957	1
1786	8103	1
1786	56342	1
1786	56495	1
1788	80	1
1788	2537	1
1788	3678	1
1788	3732	1
1788	5460	1
1788	6172	1
1788	6520	1
1788	13267	1
1788	16675	1
1788	16744	1
1788	19458	1
1788	21802	1
1788	30136	1
1788	36541	1
1788	36762	1
1788	56490	1
1788	56821	1
1788	58625	1
1793	489	1
1793	616	1
1793	2325	1
1793	3575	1
1793	5109	1
1793	6172	1
1793	6454	1
1793	38125	1
1793	56368	1
1793	56549	1
1793	57081	1
1795	616	1
1795	2325	1
1795	56549	1
1795	57081	1
1799	616	1
1799	38043	1
1801	4289	1
1802	36541	1
1806	601	1
1806	1623	1
1806	4933	1
1806	6268	1
1806	6455	1
1806	36544	1
1806	38810	1
1814	80	1
1814	664	1
1814	30136	1
1814	37757	1
1814	43795	1
1814	56490	1
1821	6553	1
1826	616	1
1826	2537	1
1826	6553	1
1855	242	1
1855	33589	1
1855	56841	1
1855	190531	1
1857	1623	1
1857	1965	1
1857	4337	1
1857	34776	1
1857	56326	1
1857	56515	1
1857	56733	1
1857	56752	1
1857	56759	1
1857	366584	1
1857	371509	1
1857	423769	1
1857	369081	1
1857	422709	1
1857	422716	1
1857	369005	1
1857	367527	1
1857	368857	1
1857	380818	1
1857	46	1
1857	4207	1
1857	56725	1
1857	56732	1
1857	1901	1
1857	1779	1
1857	13362	1
1857	7794	1
1866	50730	1
1879	138	1
1879	5231	1
1879	6172	1
1879	16675	1
1879	21858	1
1879	56342	1
1879	56557	1
1879	56669	1
1879	56781	1
1879	56782	1
1879	56826	1
1879	422656	1
1879	422763	1
1879	421959	1
1879	422771	1
1879	389358	1
1879	55665	1
1879	56825	1
1879	21857	1
1881	21858	1
1881	33589	1
1881	56782	1
1881	367490	1
1881	369081	1
1881	422773	1
1881	422763	1
1881	422656	1
1881	422686	1
1881	421959	1
1881	366800	1
1881	422694	1
1881	367527	1
1881	371032	1
1881	3582	1
1881	372305	1
1881	389358	1
1881	422771	1
1881	56481	1
1881	56827	1
1881	56781	1
1881	56494	1
1881	55665	1
1881	7794	1
1881	56668	1
1881	3692	1
1881	4983	1
1881	21857	1
1881	56825	1
1882	56	1
1882	460	1
1882	23806	1
1890	5956	1
1890	10103	1
1901	1394	1
1901	369527	1
1901	371650	1
1901	373782	1
1901	374552	1
1901	2324	1
1901	4347	1
1901	6454	1
1901	7203	1
1906	47	1
1906	1496	1
1906	50730	1
1906	69370	1
1906	369527	1
1906	422656	1
1906	368038	1
1906	368857	1
1906	2324	1
1906	1779	1
1906	7794	1
1908	1396	1
1908	36544	1
1908	56515	1
1916	169	1
1920	80	1
1920	169	1
1920	450	1
1920	581	1
1920	701	1
1920	705	1
1920	3071	1
1920	3590	1
1920	3767	1
1920	3988	1
1920	5826	1
1920	13303	1
1920	14138	1
1920	27866	1
1920	30136	1
1920	30230	1
1920	33521	1
1920	33766	1
1920	37836	1
1920	41260	1
1920	56375	1
1920	56382	1
1920	56490	1
1920	58625	1
1920	58709	1
1920	369527	1
1920	366627	1
1920	366740	1
1920	422686	1
1920	369351	1
1920	638866	1
1920	368857	1
1920	373782	1
1920	374552	1
1920	2324	1
1920	79	1
1920	56494	1
1920	2177	1
1920	1779	1
1920	6454	1
1920	7203	1
1920	7794	1
1923	3588	1
1929	186	1
1929	3578	1
1929	3686	1
1929	9693	1
1929	16359	1
1929	29814	1
1929	31448	1
1929	56678	1
1929	56680	1
1929	422686	1
1929	368857	1
1929	279398	1
1929	51229	1
1929	368745	1
1929	422664	1
1929	56494	1
1929	1779	1
1929	7794	1
1929	56373	1
1933	50730	1
1943	367345	1
1943	422750	1
1943	368857	1
1943	599	1
1943	56767	1
1943	1779	1
1943	7794	1
1947	6254	1
1947	30136	1
1947	36544	1
1947	37395	1
1947	56490	1
1947	366584	1
1947	367318	1
1947	638866	1
1947	366800	1
1947	46	1
1947	577	1
1952	128	1
